index,Price
247,1223333.3333333333
248,1640000.0
249,1788333.3333333333
250,523666.6666666667
251,1045666.6666666666
252,936666.6666666666
253,568500.0
254,624833.3333333334
255,715333.3333333334
256,1525000.0
257,749333.3333333334
258,808666.6666666666
259,649333.3333333334
260,625166.6666666666
261,548000.0
262,1522666.6666666667
263,1283666.6666666667
264,2391666.6666666665
265,1163666.6666666667
266,1161000.0
267,1141666.6666666667
268,1296000.0
269,435333.3333333333
270,932333.3333333334
271,750666.6666666666
272,937000.0
273,1213333.3333333333
274,369166.6666666667
275,915000.0
276,1650000.0
277,814333.3333333334
278,647666.6666666666
279,1673333.3333333333
280,1348333.3333333333
281,480000.0
282,876666.6666666666
283,582333.3333333334
284,607333.3333333334
285,1211666.6666666667
286,782666.6666666666
287,789333.3333333334
288,1595666.6666666667
289,608933.3333333334
290,1866666.6666666667
291,1900000.0
292,1055666.6666666667
293,2221666.6666666665
294,1193333.3333333333
295,1439333.3333333333
296,552666.6666666666
297,676114.6666666666
298,814166.6666666666
299,686333.3333333334
300,1142333.3333333333
301,799666.6666666666
302,2651666.6666666665
303,365000.0
304,2866666.6666666665
305,993333.3333333334
306,832000.0
307,1401666.6666666667
308,933333.3333333334
309,765000.0
310,546666.6666666666
311,610000.0
312,607000.0
313,2651666.6666666665
314,1045000.0
315,656833.3333333334
316,800000.0
317,1905333.3333333333
318,815000.0
319,530666.6666666666
320,638000.0
321,720000.0
322,630833.3333333334
323,816666.6666666666
324,1155000.0
325,624333.3333333334
326,355666.6666666667
327,1292333.3333333333
328,2842666.6666666665
329,765333.3333333334
330,788666.6666666666
331,1760000.0
332,825333.3333333334
333,1415666.6666666667
334,597000.0
335,715333.3333333334
336,786666.6666666666
337,1150000.0
338,911833.3333333334
339,1115000.0
340,1466666.6666666667
341,766666.6666666666
342,1280333.3333333333
343,1320066.6666666667
344,948333.3333333334
345,686333.3333333334
346,1223333.3333333333
347,657500.0
348,417333.3333333333
349,631666.6666666666
350,772000.0
351,741666.6666666666
352,782666.6666666666
353,843500.0
354,1475666.6666666667
355,479666.6666666667
356,403333.3333333333
357,1160333.3333333333
358,814333.3333333334
359,966666.6666666666
360,725000.0
361,693333.3333333334
362,1215666.6666666667
363,774333.3333333334
364,922666.6666666666
365,632333.3333333334
366,593666.6666666666
367,1096666.6666666667
368,925000.0
369,873333.3333333334
370,1371666.6666666667
371,1433666.6666666667
372,1750000.0
373,1266666.6666666667
374,1691666.6666666667
375,1358333.3333333333
376,1675000.0
377,305000.0
378,595333.3333333334
379,915000.0
380,353333.3333333333
381,913666.6666666666
382,910000.0
383,720666.6666666666
384,815666.6666666666
385,781000.0
386,1955833.3333333333
387,992666.6666666666
388,516666.6666666667
389,554833.3333333334
390,980000.0
391,455000.0
392,2156666.6666666665
393,1266666.6666666667
394,1198333.3333333333
395,2040000.0
396,1695000.0
397,974833.3333333334
398,878333.3333333334
399,1004000.0
400,821666.6666666666
401,1801666.6666666667
402,730166.6666666666
403,369166.6666666667
404,701166.6666666666
405,1191833.3333333333
406,567166.6666666666
407,1823333.3333333333
408,894000.0
409,487833.3333333333
410,1056333.3333333333
411,1700666.6666666667
412,921000.0
413,958333.3333333334
414,2391666.6666666665
415,594833.3333333334
416,998333.3333333334
417,1171666.6666666667
418,861000.0
419,768333.3333333334
420,624666.6666666666
421,1150000.0
422,1965000.0
423,611666.6666666666
424,1245000.0
425,1231666.6666666667
426,514000.0
427,1933333.3333333333
428,658166.6666666666
429,1111666.6666666667
430,798666.6666666666
431,1440666.6666666667
432,2310000.0
433,1950000.0
434,690000.0
435,806666.6666666666
436,1039000.0
437,762333.3333333334
438,1050000.0
439,1236000.0
440,623333.3333333334
441,1458666.6666666667
442,539333.3333333334
443,996000.0
444,305333.3333333333
445,1428333.3333333333
446,574000.0
447,1216666.6666666667
448,923333.3333333334
449,746666.6666666666
450,1007666.6666666666
451,858333.3333333334
452,2240000.0
453,1270333.3333333333
454,723833.3333333334
455,803666.6666666666
456,1176333.3333333333
457,783333.3333333334
458,1190000.0
459,2118333.3333333335
460,875833.3333333334
461,976666.6666666666
462,1098333.3333333333
463,715666.6666666666
464,613333.3333333334
465,695000.0
466,474000.0
467,756000.0
468,896000.0
469,1675333.3333333333
470,763333.3333333334
471,522333.3333333333
472,913666.6666666666
473,1162500.0
474,612416.6666666666
475,1422666.6666666667
476,1558666.6666666667
477,540500.0
478,1458333.3333333333
479,1980000.0
480,447666.6666666667
481,893400.0
482,2206666.6666666665
483,1259000.0
484,520666.6666666667
485,1571666.6666666667
486,679833.3333333334
487,531500.0
488,473666.6666666667
489,882833.3333333334
490,1267333.3333333333
491,1543333.3333333333
492,833333.3333333334
493,926000.0
494,798333.3333333334
495,1015833.3333333334
496,2416666.6666666665
497,723333.3333333334
498,526500.0
499,1296833.3333333333
500,1051833.3333333333
501,726333.3333333334
502,1800333.3333333333
503,480500.3333333333
504,755500.0
505,535000.0
506,711000.0
507,1544666.6666666667
508,895333.3333333334
509,893400.0
510,575333.3333333334
511,1491666.6666666667
512,861666.6666666666
513,676666.6666666666
514,644333.3333333334
515,936666.6666666666
516,655266.6666666666
517,700833.3333333334
518,1313333.3333333333
519,3017500.0
520,540500.0
521,1395333.3333333333
522,1818666.6666666667
523,846666.6666666666
524,655666.6666666666
525,980666.6666666666
526,720000.0
527,1523333.3333333333
528,441666.6666666667
529,932333.3333333334
530,4503333.333333333
531,2708666.6666666665
532,1208666.6666666667
533,910333.3333333334
534,1238000.0
535,916666.6666666666
536,511666.6666666667
537,950333.3333333334
538,535333.3333333334
539,307333.3333333333
540,1222166.6666666667
541,1506666.6666666667
542,1424666.6666666667
543,290000.0
544,1716666.6666666667
545,1405500.0
546,896666.6666666666
547,780333.3333333334
548,1168333.3333333333
549,883333.3333333334
550,473500.0
551,1110833.3333333333
552,2800000.0
553,806000.0
554,933666.6666666666
555,1530666.6666666667
556,1946333.3333333333
557,795666.6666666666
558,730333.3333333334
559,4440000.0
560,536000.0
561,1180000.0
562,1239333.3333333333
563,1430500.0
564,973333.3333333334
565,1184000.0
566,586833.3333333334
567,837333.3333333334
568,1231666.6666666667
569,2998333.3333333335
570,1120000.0
571,327666.6666666667
572,300000.0
573,1405000.0
574,1384333.3333333333
575,644666.6666666666
576,951666.6666666666
577,935666.6666666666
578,467833.3333333333
579,2550000.0
580,606500.0
581,683500.0
582,1384000.0
583,775000.0
584,1286666.6666666667
585,1082333.3333333333
586,3851833.3333333335
587,2324000.0
588,937500.0
589,3251666.6666666665
590,657250.0
591,1127833.3333333333
592,936166.6666666666
593,1448666.6666666667
594,571666.6666666666
595,1901500.0
596,533000.0
597,904333.3333333334
598,1554000.0
599,535666.6666666666
600,1202000.0
601,1887000.0
602,508000.0
603,503333.3333333333
604,627000.0
605,1488000.0
606,583333.3333333334
607,915000.0
608,1222166.6666666667
609,1060000.0
610,965666.6666666666
611,541000.0
612,912500.0
613,1766666.6666666667
614,807000.0
615,553333.3333333334
616,555000.0
617,736333.3333333334
618,1085000.0
619,1069666.6666666667
620,473833.3333333333
621,2870000.0
622,397000.0
623,481333.3333333333
624,305000.0
625,2738666.6666666665
626,785333.3333333334
627,1870000.0
628,2168333.3333333335
629,1051666.6666666667
630,1028666.6666666666
631,1125000.0
632,836666.6666666666
633,638666.6666666666
634,2283333.3333333335
635,803333.3333333334
636,1176666.6666666667
637,404416.6666666667
638,847000.0
639,820000.0
640,1863333.3333333333
641,755000.0
642,1191666.6666666667
643,1344666.6666666667
644,943333.3333333334
645,2263333.3333333335
646,571166.6666666666
647,392000.0
648,894333.3333333334
649,548333.3333333334
650,1335333.3333333333
651,871666.6666666666
652,639333.3333333334
653,704000.0
654,1332500.0
655,675000.0
656,2043500.0
657,897333.3333333334
658,746666.6666666666
659,860000.0
660,1532333.3333333333
661,447666.6666666667
662,960666.6666666666
663,867666.6666666666
664,469000.0
665,906000.0
666,483333.3333333333
667,591500.0
668,1417333.3333333333
669,942666.6666666666
670,1550833.3333333333
671,500166.6666666667
672,1570333.3333333333
673,609333.3333333334
674,578666.6666666666
675,494666.6666666667
676,715333.3333333334
677,1494500.0
678,597500.0
679,1104000.0
680,855000.0
681,1138166.6666666667
682,659000.0
683,537833.3333333334
684,433000.0
685,1622333.3333333333
686,896666.6666666666
687,1833333.3333333333
688,852333.3333333334
689,978500.0
690,1314166.6666666667
691,1356666.6666666667
692,903900.0
693,871666.6666666666
694,688333.3333333334
695,597666.6666666666
696,526666.6666666666
697,1151666.6666666667
698,701666.6666666666
699,1332333.3333333333
700,775000.0
701,819166.6666666666
702,2676666.6666666665
703,863333.3333333334
704,2208333.3333333335
705,846666.6666666666
706,1220000.0
707,704333.3333333334
708,1095666.6666666667
709,1543000.0
710,664166.6666666666
711,786666.6666666666
712,1295666.6666666667
713,1019333.3333333334
714,830333.3333333334
715,1030000.0
716,537000.0
717,3061666.6666666665
718,745000.0
719,584666.6666666666
720,960000.0
721,745000.0
722,3353333.3333333335
723,851666.6666666666
724,825000.0
725,342833.3333333333
726,809833.3333333334
727,965000.0
728,1362333.3333333333
729,2008333.3333333333
730,883666.6666666666
731,726666.6666666666
732,1840666.6666666667
733,750000.0
734,314000.0
735,917666.6666666666
736,756666.6666666666
737,1378296.0
738,664000.0
739,1634166.6666666667
740,1019333.3333333334
741,514500.0
742,464666.6666666667
743,2385333.3333333335
744,1042666.6666666666
745,1202000.0
746,2423333.3333333335
747,1077666.6666666667
748,445333.3333333333
749,1083333.3333333333
750,1388333.3333333333
751,605666.6666666666
752,1291666.6666666667
753,930000.0
754,991666.6666666666
755,1276666.6666666667
756,1340000.0
757,303333.3333333333
758,487666.6666666667
759,943666.6666666666
760,1965000.0
761,1143333.3333333333
762,883500.0
763,608333.3333333334
764,583500.0
765,509333.3333333333
766,1867333.3333333333
767,2516666.6666666665
768,580000.0
769,665000.0
770,457333.3333333333
771,838666.6666666666
772,881666.6666666666
773,1316333.3333333333
774,1592666.6666666667
775,670000.0
776,783333.3333333334
777,1415666.6666666667
778,1368333.3333333333
779,1662666.6666666667
780,913333.3333333334
781,366666.6666666667
782,1868333.3333333333
783,868666.6666666666
784,614166.6666666666
785,580333.3333333334
786,1923333.3333333333
787,1317333.3333333333
788,932166.6666666666
789,493333.3333333333
790,978666.6666666666
791,936666.6666666666
792,1617833.3333333333
793,661666.6666666666
794,1640333.3333333333
795,951500.0
796,966666.6666666666
797,745000.0
798,719000.0
799,406666.6666666667
800,1643333.3333333333
801,818666.6666666666
802,2491666.6666666665
803,1023666.6666666666
804,790000.0
805,508333.3333333333
806,483333.3333333333
807,960000.0
808,490000.0
809,1197000.0
810,1058333.3333333333
811,1611666.6666666667
812,582666.6666666666
813,538500.0
814,1394000.0
815,543500.0
816,1170000.0
817,808333.3333333334
818,672666.6666666666
819,1245833.3333333333
820,975833.3333333334
821,1308666.6666666667
822,1404333.3333333333
823,556000.0
824,1258333.3333333333
825,2380333.3333333335
826,891666.6666666666
827,748666.6666666666
828,916666.6666666666
829,1616500.0
830,530000.0
831,911666.6666666666
832,532500.0
833,857000.0
834,2022000.0
835,637666.6666666666
836,515666.6666666667
837,747666.6666666666
838,1358333.3333333333
839,1070000.0
840,826666.6666666666
841,1278333.3333333333
842,1523333.3333333333
843,417500.0
844,1376333.3333333333
845,1037666.6666666666
846,606833.3333333334
847,626666.6666666666
848,1183666.6666666667
849,1375666.6666666667
850,2353333.3333333335
851,1442333.3333333333
852,484333.3333333333
853,625000.0
854,773333.3333333334
855,1206666.6666666667
856,692666.6666666666
857,1340000.0
858,730166.6666666666
859,417666.6666666667
860,1950000.0
861,2400629.3333333335
862,1982000.0
863,1119000.0
864,1146666.6666666667
865,330666.6666666667
866,1068333.3333333333
867,1356666.6666666667
868,1826666.6666666667
869,641666.6666666666
870,1328500.0
871,975000.0
872,930000.0
873,728333.3333333334
874,1369000.0
875,793000.0
876,682500.0
877,668600.0
878,649000.0
879,768333.3333333334
880,663833.3333333334
881,866666.6666666666
882,911666.6666666666
883,421000.0
884,808333.3333333334
885,762333.3333333334
886,1690000.0
887,697333.3333333334
888,670333.3333333334
889,2093333.3333333333
890,626666.6666666666
891,830166.6666666666
892,936666.6666666666
893,427500.0
894,672000.0
895,863333.3333333334
896,708666.6666666666
897,1135000.0
898,1081333.3333333333
899,1170000.0
900,891666.6666666666
901,1028666.6666666666
902,1368333.3333333333
903,625833.3333333334
904,1213333.3333333333
905,627666.6666666666
906,982666.6666666666
907,701666.6666666666
908,933333.3333333334
909,573500.0
910,636000.0
911,1750666.6666666667
912,772000.0
913,1286296.0
914,518333.3333333333
915,1338333.3333333333
916,2605333.3333333335
917,498333.3333333333
918,536666.6666666666
919,565000.0
920,432666.6666666667
921,1011833.3333333334
922,1283666.6666666667
923,575333.3333333334
924,1376666.6666666667
925,1388333.3333333333
926,936666.6666666666
927,936666.6666666666
928,1538333.3333333333
929,795666.6666666666
930,1873666.6666666667
931,636000.0
932,632833.3333333334
933,1358333.3333333333
934,815000.0
935,868333.3333333334
936,817333.3333333334
937,2001666.6666666667
938,1071666.6666666667
939,273333.3333333333
940,848333.3333333334
941,1786666.6666666667
942,751333.3333333334
943,940000.0
944,1613666.6666666667
945,923000.0
946,1135333.3333333333
947,1966666.6666666667
948,1143333.3333333333
949,1053333.3333333333
950,1457000.0
951,683000.0
952,309666.6666666667
953,1498666.6666666667
954,1370000.0
955,866000.0
956,820000.0
957,886833.3333333334
958,711333.3333333334
959,2350000.0
960,757333.3333333334
961,1019333.3333333334
962,535000.0
963,575000.0
964,386666.6666666667
965,604500.0
966,726000.0
967,956000.0
968,1193333.3333333333
969,922500.0
970,598333.3333333334
971,2300000.0
972,833333.3333333334
973,613000.0
974,450833.3333333333
975,1458333.3333333333
976,755000.0
977,991666.6666666666
978,715000.0
979,878333.3333333334
980,1541666.6666666667
981,952666.6666666666
982,1191666.6666666667
983,1199000.0
984,526500.0
985,1268333.3333333333
986,1401333.3333333333
987,1019166.6666666666
988,1105000.0
989,1395000.0
990,960000.0
991,518666.6666666667
992,1126000.0
993,952666.6666666666
994,854333.3333333334
995,737000.0
996,980833.3333333334
997,1826666.6666666667
998,1381000.0
999,1381666.6666666667
1000,840666.6666666666
1001,726000.0
1002,704000.0
1003,1001666.6666666666
1004,572000.0
1005,2915296.0
1006,815333.3333333334
1007,445000.0
1008,912666.6666666666
1009,925333.3333333334
1010,353333.3333333333
1011,916666.6666666666
1012,461333.3333333333
1013,1498333.3333333333
1014,1190000.0
1015,712500.0
1016,464666.6666666667
1017,502333.3333333333
1018,753666.6666666666
1019,1370000.0
1020,1066000.0
1021,277166.6666666667
1022,591666.6666666666
1023,889666.6666666666
1024,432000.0
1025,3018333.3333333335
1026,828333.3333333334
1027,531666.6666666666
1028,792333.3333333334
1029,1320000.0
1030,683333.3333333334
1031,2485000.0
1032,546666.6666666666
1033,1330000.0
1034,933033.3333333334
1035,1122666.6666666667
1036,1858333.3333333333
1037,1262666.6666666667
1038,761666.6666666666
1039,2008333.3333333333
1040,1541666.6666666667
1041,1368333.3333333333
1042,549333.3333333334
1043,546166.6666666666
1044,505666.6666666667
1045,909500.0
1046,992666.6666666666
1047,483333.3333333333
1048,738000.0
1049,2908333.3333333335
1050,374333.3333333333
1051,736333.3333333334
1052,491000.0
1053,1169600.0
1054,1100000.0
1055,781333.3333333334
1056,647000.0
1057,859333.3333333334
1058,1115000.0
1059,1678166.6666666667
1060,2016666.6666666667
1061,583666.6666666666
1062,421166.6666666667
1063,777833.3333333334
1064,530333.3333333334
1065,1296000.0
1066,831000.0
1067,1285000.0
1068,1645000.0
1069,1644000.0
1070,482000.0
1071,529333.3333333334
1072,963333.3333333334
1073,665000.0
1074,884333.3333333334
1075,2156666.6666666665
1076,1250000.0
1077,1013333.3333333334
1078,1488000.0
1079,641833.3333333334
1080,520000.0
1081,1256000.0
1082,2845000.0
1083,904333.3333333334
1084,642666.6666666666
1085,780000.0
1086,532333.3333333334
1087,3293666.6666666665
1088,1211000.0
1089,742666.6666666666
1090,1150000.0
1091,578000.0
1092,1001666.6666666666
1093,1025333.3333333334
1094,748666.6666666666
1095,1165833.3333333333
1096,890333.3333333334
1097,826666.6666666666
1098,1398333.3333333333
1099,578000.0
1100,839666.6666666666
1101,1537333.3333333333
1102,539333.3333333334
1103,641833.3333333334
1104,727500.0
1105,1381666.6666666667
1106,1133333.3333333333
1107,1098333.3333333333
1108,460000.0
1109,876666.6666666666
1110,2507000.0
1111,719333.3333333334
1112,513666.6666666667
1113,1157500.0
1114,624666.6666666666
1115,1828333.3333333333
1116,1056666.6666666667
1117,591333.3333333334
1118,1344500.0
1119,1870000.0
1120,1383333.3333333333
1121,650000.0
1122,598666.6666666666
1123,725000.0
1124,869166.6666666666
1125,1298833.3333333333
1126,1373666.6666666667
1127,690000.0
1128,1980000.0
1129,693333.3333333334
1130,795500.0
1131,693333.3333333334
1132,852333.3333333334
1133,2966666.6666666665
1134,985000.0
1135,2321666.6666666665
1136,806666.6666666666
1137,1562666.6666666667
1138,1753333.3333333333
1139,688166.6666666666
1140,1801666.6666666667
1141,445000.0
1142,499333.3333333333
1143,1161166.6666666667
1144,513500.0
1145,1102000.0
1146,519166.6666666667
1147,844000.0
1148,671933.3333333334
1149,781333.3333333334
1150,787333.3333333334
1151,901666.6666666666
1152,1023666.6666666666
1153,1435000.0
1154,2870000.0
1155,1107000.0
1156,658666.6666666666
1157,273333.3333333333
1158,2025000.0
1159,1081000.0
1160,963666.6666666666
1161,848666.6666666666
1162,1713333.3333333333
1163,887333.3333333334
1164,975000.0
1165,1716666.6666666667
1166,807500.0
1167,891666.6666666666
1168,848333.3333333334
1169,1050000.0
1170,783333.3333333334
1171,869166.6666666666
1172,1390666.6666666667
1173,871000.0
1174,790333.3333333334
1175,727666.6666666666
1176,960000.0
1177,722333.3333333334
1178,1871666.6666666667
1179,659166.6666666666
1180,1293666.6666666667
1181,635666.6666666666
1182,1303333.3333333333
1183,1051666.6666666667
1184,1398333.3333333333
1185,575000.0
1186,1281166.6666666667
1187,845333.3333333334
1188,856666.6666666666
1189,499333.3333333333
1190,768000.0
1191,890666.6666666666
1192,384500.0
1193,567333.3333333334
1194,2060000.0
1195,1500000.0
1196,1556000.0
1197,696000.0
1198,1515000.0
1199,1051666.6666666667
1200,811666.6666666666
1201,735933.3333333334
1202,2350000.0
1203,967333.3333333334
1204,505833.3333333333
1205,1178000.0
1206,473333.3333333333
1207,686666.6666666666
1208,581500.0
1209,605666.6666666666
1210,1608666.6666666667
1211,680666.6666666666
1212,845333.3333333334
1213,769333.3333333334
1214,627666.6666666666
1215,1606666.6666666667
1216,1415000.0
1217,1200333.3333333333
1218,1217666.6666666667
1219,808666.6666666666
1220,330333.3333333333
1221,549333.3333333334
1222,2243333.3333333335
1223,780333.3333333334
1224,1222333.3333333333
1225,462333.3333333333
1226,740000.0
1227,1410000.0
1228,1951666.6666666667
1229,411333.3333333333
1230,1289166.6666666667
1231,665000.0
1232,1379000.0
1233,1336333.3333333333
1234,1950000.0
1235,566000.0
1236,601333.3333333334
1237,1778333.3333333333
1238,613000.0
1239,1445833.3333333333
1240,817500.0
1241,760000.0
1242,871615.6666666666
1243,874000.0
1244,683500.0
1245,835000.0
1246,1547333.3333333333
1247,1356666.6666666667
1248,768333.3333333334
1249,1860000.0
1250,594166.6666666666
1251,1130000.0
1252,684333.3333333334
1253,480000.0
1254,1042266.6666666666
1255,1446933.3333333333
1256,295666.6666666667
1257,1458333.3333333333
1258,695000.0
1259,320000.0
1260,697333.3333333334
1261,1042333.3333333334
1262,1447166.6666666667
1263,856666.6666666666
1264,552166.6666666666
1265,2986666.6666666665
1266,1317500.0
1267,650000.0
1268,392000.0
1269,679333.3333333334
1270,1088333.3333333333
1271,566000.0
1272,1362333.3333333333
1273,1578333.3333333333
1274,644166.6666666666
1275,570000.0
1276,3050000.0
1277,1101666.6666666667
1278,1407666.6666666667
1279,996000.0
1280,1076666.6666666667
1281,2043500.0
1282,520333.3333333333
1283,2225000.0
1284,762666.6666666666
1285,2135666.6666666665
1286,1117333.3333333333
1287,782666.6666666666
1288,1404500.0
1289,976166.6666666666
1290,1456000.0
1291,1900000.0
1292,572333.3333333334
1293,987000.0
1294,764166.6666666666
1295,871833.3333333334
1296,308000.0
1297,1220000.0
1298,554833.3333333334
1299,902500.0
1300,455333.3333333333
1301,1513333.3333333333
1302,1303333.3333333333
1303,1028666.6666666666
1304,3233333.3333333335
1305,892333.3333333334
1306,2398333.3333333335
1307,677666.6666666666
1308,887666.6666666666
1309,630833.3333333334
1310,1278333.3333333333
1311,780333.3333333334
1312,1891666.6666666667
1313,1626666.6666666667
1314,975333.3333333334
1315,570166.6666666666
1316,760000.0
1317,682500.0
1318,579500.0
1319,508000.0
1320,813333.3333333334
1321,910000.0
1322,289166.6666666667
1323,770333.3333333334
1324,901666.6666666666
1325,775000.0
1326,448433.3333333333
1327,1270000.0
1328,1404166.6666666667
1329,1082333.3333333333
1330,2115000.0
1331,742333.3333333334
1332,1623333.3333333333
1333,871666.6666666666
1334,664333.3333333334
1335,1448333.3333333333
1336,887333.3333333334
1337,1055000.0
1338,1656666.6666666667
1339,1878333.3333333333
1340,651800.0
1341,565666.6666666666
1342,597333.3333333334
1343,906666.6666666666
1344,491833.3333333333
1345,683000.0
1346,1358333.3333333333
1347,3797000.0
1348,671933.3333333334
1349,1226666.6666666667
1350,742000.0
1351,1357333.3333333333
1352,529666.6666666666
1353,771833.3333333334
1354,634166.6666666666
1355,677666.6666666666
1356,1055833.3333333333
1357,1119166.6666666667
1358,965000.0
1359,727000.0
1360,1130333.3333333333
1361,780666.6666666666
1362,726333.3333333334
1363,812000.0
1364,887000.0
1365,630833.3333333334
1366,1259333.3333333333
1367,536000.0
1368,1093333.3333333333
1369,1541666.6666666667
1370,960666.6666666666
1371,1134166.6666666667
1372,2433333.3333333335
1373,895000.0
1374,417500.0
1375,1362333.3333333333
1376,411333.3333333333
1377,934000.0
1378,1197666.6666666667
1379,2010000.0
1380,624666.6666666666
1381,932666.6666666666
1382,748333.3333333334
1383,632500.0
1384,647666.6666666666
1385,858666.6666666666
1386,1641666.6666666667
1387,1250000.0
1388,548666.6666666666
1389,1040333.3333333334
1390,560166.6666666666
1391,655666.6666666666
1392,619333.3333333334
1393,1743333.3333333333
1394,1473333.3333333333
1395,635916.6666666666
1396,1583666.6666666667
1397,931666.6666666666
1398,818333.3333333334
1399,471333.3333333333
1400,776500.0
1401,736666.6666666666
1402,915000.0
1403,503000.0
1404,863333.3333333334
1405,662333.3333333334
1406,395000.0
1407,1040666.6666666666
1408,507000.0
1409,970500.0
1410,940000.0
1411,858333.3333333334
1412,1045000.0
1413,1619333.3333333333
1414,910333.3333333334
1415,2730000.0
1416,651800.0
1417,652518.3333333334
1418,1287666.6666666667
1419,843333.6666666666
1420,700500.0
1421,742666.6666666666
1422,2661666.6666666665
1423,1489166.6666666667
1424,958333.3333333334
1425,704333.3333333334
1426,2135000.0
1427,2931666.6666666665
1428,831666.6666666666
1429,1057666.6666666667
1430,1609333.3333333333
1431,595833.3333333334
1432,672000.0
